Time (s),Voltage (V),Current (A),Temperature (C),Torque (Nm),Speed (RPM),SOC (%)
656.2,485.98,26.9,33,51.2,1912,97
656.2,485.98,30.7,33,51.2,1912,97
656.7,485.94,34.3,33,66.9,1969,97
656.7,485.94,29.5,33,66.9,1969,97
657.3,476.4,54.4,33,106.3,2121,97
657.3,476.4,61.9,33,106.3,2121,97
657.9,468.88,72,33,106.3,2353,97
657.9,468.88,70.6,33,106.3,2353,97
658.4,461.12,44.2,33,74.8,2583,97
658.4,461.12,44.5,33,74.8,2583,97
659,456.37,17.3,33,35.1,2666,97
659.6,466.1,2.5,33,7.8,2612,97
659.6,466.1,2.5,33,7.8,2612,97
660.1,476.85,-0.6,33,7.8,2532,97
660.7,482.01,4.8,33,13.7,2479,97
660.7,482.01,1.5,33,13.7,2479,97
661.2,484.07,0,33,5.9,2426,97
661.2,484.07,1.5,33,5.9,2426,97
661.8,482.57,-4.3,33,3.9,2344,97
661.8,482.57,-7.7,33,3.9,2344,97
662.3,485.08,-5,33,0,2260,97
662.3,485.08,-0.9,33,0,2260,97
662.9,484.68,-4.1,33,0,2034,97
662.9,484.68,-2.1,33,0,2034,97
663.4,486.09,-1.5,33,0,1802,97
664,486.17,-0.7,33,0,1448,96
664,486.17,-0.6,33,0,1448,96
664.5,486.32,4.2,33,18.6,1351,96
664.5,486.32,3.6,33,18.6,1351,96
665.1,485.3,3.3,33,17.7,1261,96
665.1,485.3,2.7,33,17.7,1261,96
665.6,484.9,11.1,33,41.3,1231,96
665.6,484.9,12,33,41.3,1231,96
666.2,483.05,17.1,33,49.2,1244,97
666.2,483.05,16.8,33,49.2,1244,97
666.8,480.94,20.8,33,57.1,1376,97
666.8,480.94,21.9,33,57.1,1376,97
667.3,479.57,29.7,33,74.8,1495,97
667.3,479.57,26.3,33,74.8,1495,97
667.9,477.46,33.1,33,78.8,1622,97
667.9,477.46,31.4,33,78.8,1622,97
668.4,473.5,34.5,33,65,1695,97
668.4,473.5,31.8,33,65,1695,97
669,471.89,-3,33,0,1735,96
669,471.89,-4.5,33,0,1735,96
669.5,475.83,-2.5,33,0,1674,96
669.5,475.83,-0.6,33,0,1674,96
670.1,486.49,-0.7,33,0,1497,97
670.1,486.49,-2.1,33,0,1497,97
670.6,485.97,-0.7,33,0,1441,96
670.6,485.97,-1.7,33,0,1441,96
671.2,486.16,1.3,33,17.7,1395,96
671.2,486.16,3.4,33,17.7,1395,96
671.8,486.44,3.8,33,5.9,1396,96
671.8,486.44,1.5,33,5.9,1396,96
672.3,482.71,9.3,33,27.3,1383,96
672.3,482.71,9,33,27.3,1383,96
672.9,486.24,16.8,33,51.2,1404,96
672.9,486.24,18.9,33,51.2,1404,96
673.4,482.76,58.4,33,130,1568,97
673.4,482.76,63,33,130,1568,97
674,476.75,60.9,33,124.1,1914,97
674,476.75,66.2,33,124.1,1914,97
674.5,460.87,16.8,33,41.3,2104,96
674.5,460.87,12.6,33,41.3,2104,96
675.1,458.39,6.5,33,13.7,2107,96
675.1,458.39,3.1,33,13.7,2107,96
675.6,476.26,5,33,13.7,2065,96
675.6,476.26,5.5,33,13.7,2065,96
675.6,476.26,5,33,13.7,2065,96
676.2,482.64,19.4,33,35.4,2059,97
676.2,482.64,20.2,33,35.4,2059,97
676.7,482.57,25.9,33,42.9,2055,97
676.7,482.57,26.7,33,42.9,2055,97
677.3,478.03,24.9,33,45.3,2095,97
677.3,478.03,22.9,33,45.3,2095,97
677.9,476.71,25.3,33,43.3,2107,97
677.9,476.71,24.2,33,43.3,2107,97
678.4,475.15,7.1,33,13.7,2102,97
678.4,475.15,4.8,33,13.7,2102,97
678.4,475.15,4.2,33,13.7,2102,97
679,476.41,0.4,33,0,2020,96
679,476.41,-3.5,33,0,2020,96
679.5,483.22,-0.7,33,0,1935,96
679.5,483.22,-2.5,33,0,1935,96
680.1,486.23,-2.6,33,0,1782,96
680.1,486.23,-2.1,33,0,1782,96
680.6,486.12,6.7,33,21.6,1741,97
680.6,486.12,8.6,33,21.6,1741,97
680.6,486.12,7.8,33,21.6,1741,97
681.2,485.35,19.4,33,45.3,1749,97
681.7,482.32,14.3,33,21.6,1794,96
681.7,482.32,3.6,33,21.6,1794,96
682.3,476.66,23.8,33,47.2,1830,96
682.3,476.66,18.9,33,47.2,1830,96
682.9,487.03,22.7,33,47.2,1884,96
682.9,487.03,22.7,33,47.2,1884,96
683.4,477.12,50.8,33,88.6,1988,97
683.4,477.12,41.5,33,88.6,1988,97
684,477.06,65.7,33,108.3,2262,97
684,477.06,58.6,33,108.3,2262,97
684.5,464.88,64.9,33,106.3,2464,96
684.5,464.88,68.5,33,106.3,2464,96
685.1,457.92,-1.1,33,0,2561,96
685.1,457.92,-1.1,33,0,2561,96
685.6,455.38,-1.9,33,0,2509,93
685.6,455.38,-1.5,33,0,2509,93
686.2,483.4,-1.5,33,0,2411,93
686.2,483.4,-1.1,33,0,2411,93
686.7,484.32,-1.7,33,0,2282,92
686.7,484.32,-1.7,33,0,2282,92
687.3,484.83,-1.3,33,0,2022,92
687.3,484.83,-1.5,33,0,2022,92
687.8,485.18,-1.9,33,0,1858,92
687.8,485.18,-1.7,33,0,1858,92
688.4,485.48,-1.5,33,21.6,1739,92
688.4,485.48,-1.7,33,21.6,1739,92
689,485.71,-1.5,33,0,1627,92
689,485.71,-1.5,33,0,1627,92
689.5,485.91,-1.7,33,0,1551,92
689.5,485.91,-1.5,33,0,1551,92
690.1,486.07,-1.9,33,39.4,1480,92
690.1,486.07,-1.7,33,39.4,1480,92
690.6,486.24,-1.7,33,49.2,1427,92
690.6,486.24,-1.5,33,49.2,1427,92
691.2,486.37,-1.5,33,51.2,1354,91
691.2,486.37,-1.7,33,51.2,1354,91
691.7,486.5,-1.5,33,0,1307,91
691.7,486.5,-1.7,33,0,1307,91
692.3,486.61,-1.7,33,98.5,1247,91
692.3,486.61,-1.5,33,98.5,1247,91
692.8,486.72,-1.7,33,0,1213,91
692.8,486.72,-1.3,33,0,1213,91
693.4,486.82,-1.7,33,131.9,1147,91
693.4,486.82,-1.5,33,131.9,1147,91
693.9,486.91,-2.1,33,0,1111,91
693.9,486.91,-1.5,33,0,1111,91
694.5,486.98,-1.5,33,0,914,90
694.5,486.98,-1.5,33,0,914,90
695.1,487.07,-1.5,33,0,800,90
695.1,487.07,-1.7,33,0,800,90
695.6,487.14,-1.5,33,82.7,742,90
695.6,487.14,-1.7,33,82.7,742,90
696.2,487.21,-1.5,33,23.6,648,90
696.2,487.21,-1.7,33,23.6,648,90
696.7,487.27,-1.5,33,0,608,90
696.7,487.27,-1.7,33,0,608,90
697.3,487.34,-1.5,33,0,436,90
697.3,487.34,-1.9,33,0,436,90
697.8,487.4,-2.1,33,0,256,89
697.8,487.4,-1.5,33,0,256,89
698.4,487.46,-1.5,33,0,77,89
698.4,487.46,-1.3,33,0,77,89
698.9,487.5,-1.5,33,0,0,89
698.9,487.5,-1.3,33,0,0,89
698.9,487.5,-1.7,33,0,0,89
699.5,487.56,-1.5,33,39.4,0,89
699.5,487.56,-1.7,33,39.4,0,89
700.6,487.66,-2.1,33,0,-1,89
700.6,487.66,-1.5,33,0,-1,89
701.2,487.7,-1.7,33,0,0,89
701.2,487.7,-1.5,33,0,0,89
701.7,487.75,-1.9,33,0,0,88
701.7,487.75,-1.7,33,0,0,88
702.3,487.79,-1.3,33,0,-1,88
702.3,487.79,-1.7,33,0,-1,88
702.8,487.83,-1.5,33,0,-2,87
702.8,487.83,-1.5,33,0,-2,87
703.4,487.86,-1.9,33,0,-2,87
703.4,487.86,-1.7,33,0,-2,87
703.9,487.91,-1.7,33,0,0,87
703.9,487.91,-1.5,33,0,0,87
704.5,487.94,-1.7,33,0,0,87
704.5,487.94,-1.5,33,0,0,87
705.1,487.98,-1.5,33,0,0,87
705.1,487.98,-1.5,33,0,0,87
705.6,488.01,-1.5,33,0,0,87
705.6,488.01,-1.5,33,0,0,87
706.2,488.05,-1.5,33,0,0,87
706.2,488.05,-1.5,33,0,0,87
706.7,488.08,-1.9,33,0,0,87
707.3,488.11,-1.7,33,0,0,86
707.3,488.11,-1.7,33,0,0,86
707.8,488.13,-1.9,33,0,0,87
707.8,488.13,-1.5,33,0,0,87
708.9,488.19,-1.7,33,0,0,86
708.9,488.19,-1.7,33,0,0,86
708.9,488.19,-1.5,33,0,0,86
709.5,488.22,-1.7,33,0,-1,86
709.5,488.22,-1.5,33,0,-1,86
710,488.23,-1.9,33,0,0,86
710,488.23,-1.7,33,0,0,86
710.6,488.27,-1.9,33,0,0,86
710.6,488.27,-1.7,33,0,0,86
711.2,488.29,-1.5,33,0,0,87
711.2,488.29,-1.5,33,0,0,87
711.7,488.31,-1.3,33,0,0,87
711.7,488.31,-1.7,33,0,0,87
712.3,488.29,-1.7,33,0,0,86
712.3,488.29,-1.7,33,0,0,86
712.8,488.34,-1.9,33,0,0,87
712.8,488.34,-1.7,33,0,0,87
713.4,488.37,-1.5,33,0,0,86
713.4,488.37,-1.3,33,0,0,86
713.9,488.39,-1.9,33,0,0,87
713.9,488.39,-1.5,33,0,0,87
713.9,488.39,-1.5,33,0,0,87
714.5,488.41,-1.5,33,0,0,87
714.5,488.41,-1.5,33,0,0,87
715,488.43,-1.5,33,0,0,81
715,488.43,-1.1,33,0,0,81
715.6,488.45,-0.9,33,0,0,81
715.6,488.45,-1.1,33,0,0,81
716.2,488.47,-1.1,33,0,0,81
716.2,488.47,-0.9,33,0,0,81
716.7,488.38,-1.3,33,0,0,83
716.7,488.38,-1.5,33,0,0,83
717.3,488.4,-1.1,33,0,0,85
717.3,488.4,-0.9,33,0,0,85
717.8,488.4,-0.6,33,0,0,87
717.8,488.4,-1.1,33,0,0,87
718.4,488.41,-1.1,33,0,0,87
718.4,488.41,-1.3,33,0,0,87
718.9,488.41,-1.5,33,0,0,89
718.9,488.41,-1.1,33,0,0,89
719.5,488.44,-1.1,33,0,0,89
720,488.45,-1.5,33,0,0,89
720,488.45,-1.3,33,0,0,89
720.6,488.49,-0.9,33,0,0,89
720.6,488.49,-1.1,33,0,0,89
721.2,488.47,-0.9,33,0,0,90
721.2,488.47,-1.1,33,0,0,90
721.7,488.51,-1.1,33,0,0,90
722.3,488.51,-1.1,33,0,0,91
722.3,488.51,-1.3,33,0,0,91
722.8,488.53,-1.1,33,0,0,92
722.8,488.53,-1.3,33,0,0,92
723.4,488.52,-1.3,33,0,0,93
723.4,488.52,-1.3,33,0,0,93
723.9,488.54,-1.1,33,0,0,93
723.9,488.54,-1.1,33,0,0,93
724.5,488.56,-1.5,33,0,0,94
724.5,488.56,-0.9,33,0,0,94
725,488.57,-1.5,33,0,0,94
725,488.57,-1.1,33,0,0,94
726.1,488.56,-1.1,33,5.9,17,94
726.1,488.56,-1.3,33,5.9,17,94
726.7,488.41,-0.9,33,0,-3,94
726.7,488.41,-0.9,33,0,-3,94
727.2,488.53,-1.9,33,0,0,94
727.2,488.53,-0.9,33,0,0,94
727.8,488.59,-1.5,33,0,0,94
727.8,488.59,-0.7,33,0,0,94
728.4,488.62,-0.9,33,0,0,95
728.4,488.62,-1.1,33,0,0,95
728.9,488.62,-1.1,33,0,0,94
728.9,488.62,-0.9,33,0,0,94
729.5,488.63,-0.9,33,0,0,95
729.5,488.63,-1.5,33,0,0,95
730,488.62,-1.1,33,0,0,95
730,488.62,-0.9,33,0,0,95
730.6,488.66,-1.3,33,0,0,94
730.6,488.66,-1.1,33,0,0,94
731.1,488.65,-1.1,33,0,0,95
731.1,488.65,-0.9,33,0,0,95
731.7,488.69,-0.9,33,0,0,95
731.7,488.69,-0.9,33,0,0,95
732.2,488.67,-0.9,33,0,0,94
732.8,488.66,-0.9,33,0,0,95
732.8,488.66,-0.9,33,0,0,95
733.3,488.68,-1.5,33,0,0,95
733.3,488.68,-1.1,33,0,0,95
733.9,488.67,-0.9,33,0,0,94
733.9,488.67,-1.5,33,0,0,94
734.5,488.68,-1.1,33,0,0,94
734.5,488.68,-1.1,33,0,0,94
735,488.7,-0.7,33,0,0,95
735,488.7,-0.9,33,0,0,95
735.6,488.73,-1.3,33,0,0,94
735.6,488.73,-0.7,33,0,0,94
736.1,488.72,-1.1,33,9.8,3,94
736.1,488.72,-1.1,33,9.8,3,94
736.7,488.73,-0.6,33,19.7,12,94
736.7,488.73,-0.4,33,19.7,12,94
737.2,488.59,-0.6,33,19.7,31,95
737.2,488.59,-0.7,33,19.7,31,95
737.8,488.48,-0.7,33,19.7,56,95
737.8,488.48,-0.4,33,19.7,56,95
738.3,488.42,-0.4,33,19.7,78,94
738.3,488.42,-0.7,33,19.7,78,94
738.9,488.36,-0.7,33,19.7,100,94
738.9,488.36,-0.2,33,19.7,100,94
739.5,488.32,0,33,19.7,125,94
739.5,488.32,0,33,19.7,125,94
740,488.27,0.2,33,19.7,148,95
740,488.27,0.4,33,19.7,148,95
740.6,488.22,-0.2,33,15.4,172,95
740.6,488.22,-0.2,33,15.4,172,95
741.1,488.16,-0.7,33,11.8,182,95
741.1,488.16,-0.6,33,11.8,182,95
741.7,488.24,-0.7,33,7.8,184,94
741.7,488.24,-0.7,33,7.8,184,94
742.2,488.38,-0.7,33,7.8,183,95
742.8,488.47,-0.7,33,7.8,178,95
742.8,488.47,-0.4,33,7.8,178,95
743.3,488.45,-0.7,33,7.8,178,95
743.3,488.45,-0.7,33,7.8,178,95
743.9,488.48,-0.7,33,7.8,174,95
743.9,488.48,-0.7,33,7.8,174,95
744.4,488.48,-0.7,33,7.8,173,95
744.4,488.48,-0.9,33,7.8,173,95
745,488.49,-0.6,33,7.8,172,95
745.6,488.48,-0.6,33,7.8,169,95
745.6,488.48,-0.6,33,7.8,169,95
746.1,488.5,-0.7,33,7.8,167,95
746.1,488.5,-0.6,33,7.8,167,95
746.7,488.5,-0.9,33,7.8,163,94
746.7,488.5,-0.6,33,7.8,163,94
747.2,488.51,-0.6,33,7.8,161,94
747.2,488.51,-1.1,33,7.8,161,94
747.8,488.5,-0.7,33,7.8,158,95
747.8,488.5,-0.6,33,7.8,158,95
748.9,488.52,-0.7,33,5.9,150,95
748.9,488.52,-0.4,33,5.9,150,95
749.4,488.67,-0.9,33,3.9,138,95
749.4,488.67,-0.9,33,3.9,138,95
750,488.63,-1.1,33,3.9,127,95
750,488.63,-0.6,33,3.9,127,95
750.5,488.63,-0.7,33,5.7,122,95
750.5,488.63,-0.7,33,5.7,122,95
751.1,488.69,-0.7,33,5.9,115,95
751.1,488.69,-0.6,33,5.9,115,95
751.7,488.64,-1.1,33,5.9,111,95
751.7,488.64,-0.9,33,5.9,111,95
751.7,488.64,-0.9,33,5.9,111,95
752.2,488.65,-0.6,33,5.9,105,95
752.2,488.65,-1.1,33,5.9,105,95
752.8,488.66,-0.7,33,5.9,100,95
752.8,488.66,-0.7,33,5.9,100,95
753.3,488.65,-0.9,33,7.8,101,94
753.3,488.65,-0.9,33,7.8,101,94
753.9,488.66,-0.7,33,7.8,104,95
753.9,488.66,-0.7,33,7.8,104,95
754.4,488.59,-0.9,33,7.8,104,95
754.4,488.59,-0.7,33,7.8,104,95
755,488.61,-0.9,33,9.8,111,95
755,488.61,-0.7,33,9.8,111,95
755.5,488.61,-1.1,33,7.8,116,95
755.5,488.61,-0.7,33,7.8,116,95
756.1,488.55,-0.2,33,17.7,128,94
756.1,488.55,-0.2,33,17.7,128,94
756.7,488.6,2.1,33,39.4,197,95
756.7,488.6,1.7,33,39.4,197,95
757.2,488.12,3.4,33,45.3,298,95
757.2,488.12,3.4,33,45.3,298,95
757.8,487.4,6.5,33,55.1,434,95
757.8,487.4,6.7,33,55.1,434,95
758.3,486.6,11.6,33,65,591,95
758.3,486.6,10.5,33,65,591,95
758.9,485.31,13.1,33,63,772,95
758.9,485.31,15.4,33,63,772,95
759.4,483.76,17.9,33,65,912,95
759.4,483.76,16.8,33,65,912,95
760,482.43,23.2,33,76.8,1064,95
760,482.43,22.7,33,76.8,1064,95
760.6,481.03,24.8,33,68.2,1233,96
760.6,481.03,23.8,33,68.2,1233,96
761.1,478.49,23.8,33,65,1359,96
761.1,478.49,22.9,33,65,1359,96
761.6,478.12,9.5,33,19.7,1449,96
761.6,478.12,3.4,33,19.7,1449,96
762.2,477.61,0.6,33,7.8,1406,95
762.2,477.61,0.8,33,7.8,1406,95
763.3,486.5,12.8,33,37.4,1379,96
763.3,486.5,14.9,33,37.4,1379,96
763.9,483.6,30.3,33,61,1457,96
763.9,483.6,20.8,33,61,1457,96
764.4,481.83,31.2,33,76.8,1551,96
764.4,481.83,32.9,33,76.8,1551,96
765.5,473.35,52.2,33,102.4,1939,97
765.5,473.35,52.5,33,102.4,1939,97
766.1,468.65,64.9,33,94.5,2218,97
766.1,468.65,53.9,33,94.5,2218,97
766.6,462.5,39.8,33,61,2397,97
766.6,462.5,33.7,33,61,2397,97
767.2,463.6,17.5,33,23.6,2435,97
767.2,463.6,14.9,33,23.6,2435,97
767.7,471.53,10.7,33,23.6,2424,97
767.7,471.53,8,33,23.6,2424,97
768.3,479.76,3.4,33,15.2,2378,96
768.3,479.76,5.2,33,15.2,2378,96
768.9,480.73,1.5,33,13.7,2317,97
768.9,480.73,1.7,33,13.7,2317,97
769.4,482.06,4.8,33,11.8,2309,97
769.4,482.06,3.8,33,11.8,2309,97
770,483.05,2.9,33,9.8,2270,97
770,483.05,3.6,33,9.8,2270,97
770.5,484.36,11.1,33,23.6,2260,97
770.5,484.36,10.9,33,23.6,2260,97
771.1,483.4,-2.3,33,0,2112,96
771.1,483.4,-1.1,33,0,2112,96
771.6,486.29,-0.7,33,0,1805,96
771.6,486.29,-1.1,33,0,1805,96
772.2,486.68,-3.1,33,0,1552,96
772.2,486.68,-0.4,33,0,1552,96
772.8,486.84,0.2,33,0,1384,96
772.8,486.84,-0.9,33,0,1384,96
773.3,486.91,1.5,33,26.2,1269,97
773.3,486.91,9.9,33,26.2,1269,97
773.9,486.66,17.7,33,59.1,1274,97
773.9,486.66,18.5,33,59.1,1274,97
774.4,482.51,1.2,33,27.5,1262,96
774.4,482.51,18.5,33,27.5,1262,96
775,478.95,22.7,33,72.8,1339,96
775,478.95,33.5,33,72.8,1339,96
775.5,482.35,32,33,84.7,1485,97
776.1,474.64,34.5,33,84.7,1608,97
776.1,474.64,36.2,33,84.7,1608,97
776.6,472.2,42.3,33,82.7,1751,96
776.6,472.2,39.2,33,82.7,1751,96
777.2,470.83,0.4,33,0,1851,96
777.2,470.83,-9.6,33,0,1851,96
777.8,470.07,-2.1,33,0,1789,96
777.8,470.07,-1.7,33,0,1789,96
778.3,487.31,-0.7,33,0,1590,96
778.3,487.31,-0.9,33,0,1590,96
778.8,485.91,-1.1,33,0,1532,96
778.8,485.91,-0.6,33,0,1532,96
779.4,486.21,6.3,33,15.6,1472,96
779.4,486.21,3.8,33,15.6,1472,96
780,486.41,14.5,33,29.5,1444,96
780,486.41,11.6,33,29.5,1444,96
780,486.41,11.8,33,29.5,1444,96
780.5,484.31,14.5,33,39.4,1478,97
780.5,484.31,15.4,33,39.4,1478,97
781.1,481.45,44.2,33,122.1,1624,97
781.1,481.45,56.2,33,122.1,1624,97
781.6,479.87,63.8,33,130,1897,97
781.6,479.87,67.6,33,130,1897,97
782.2,462.23,4.2,33,3.9,2058,96
782.2,462.23,-6.4,33,3.9,2058,96
782.2,462.23,-8.3,33,3.9,2058,96
782.7,457.42,-2.1,33,0,2025,96
782.7,457.42,-3.5,33,0,2025,96
783.3,485.89,-1.9,33,7.8,1953,96
783.3,485.89,8.4,33,7.8,1953,96
783.9,485.44,24,33,43.3,1958,97
783.9,485.44,16.8,33,43.3,1958,97
784.4,483.75,20.8,33,41.3,1940,97
784.4,483.75,21,33,41.3,1940,97
785,476.91,22.9,33,41.3,1986,96
785,476.91,17.3,33,41.3,1986,96
785.5,477.04,19.2,33,39.4,2029,97
785.5,477.04,20.8,33,39.4,2029,97
786.1,476.9,17,33,35.4,2047,97
786.1,476.9,16.8,33,35.4,2047,97
786.6,477.27,15.8,33,29.5,2051,96
786.6,477.27,13.5,33,29.5,2051,96
787.2,478.11,-0.9,33,0,1985,96
787.2,478.11,0.2,33,0,1985,96
787.7,482.55,-0.6,33,0,1905,96
787.7,482.55,-1.9,33,0,1905,96
788.3,485.72,14.9,33,29.5,1865,96
788.8,486.04,-6.2,33,0,1850,96
788.8,486.04,-3.3,33,0,1850,96
789.4,480.7,11.2,33,25.6,1785,96
789.4,480.7,9.5,33,25.6,1785,96
790,486.26,22.3,33,43.3,1836,96
790,486.26,20.2,33,43.3,1836,96
790.5,481.66,20,33,41.3,1851,96
790.5,481.66,18.7,33,41.3,1851,96
791.1,477.61,16.8,33,35.4,1901,97
791.1,477.61,18.1,33,35.4,1901,97
791.6,478.3,41.5,33,89.7,1988,97
791.6,478.3,52.2,33,89.7,1988,97
792.2,478.57,60.3,33,100.4,2245,97
792.2,478.57,59.8,33,100.4,2245,97
792.7,462.67,45.3,33,61,2397,97
792.7,462.67,32.7,33,61,2397,97
793.3,460.79,17.3,33,27.5,2450,97
793.3,460.79,9.5,33,27.5,2450,97
793.8,470.09,0.4,33,0,2370,97
793.8,470.09,-0.9,33,0,2370,97
794.4,479.75,-0.7,33,0,2247,96
794.4,479.75,-0.2,33,0,2247,96
794.9,485.18,-0.7,33,0,2081,96
794.9,485.18,-2.6,33,0,2081,96
795.5,485.27,-3.3,33,0,1878,96
795.5,485.27,0.2,33,0,1878,96
796.1,485.95,-1.5,33,0,1787,96
796.1,485.95,-0.6,33,0,1787,96
796.6,485.77,-3.7,33,5.9,1684,96
796.6,485.77,2.1,33,5.9,1684,96
797.2,486.02,5.9,33,17.7,1595,96
797.2,486.02,5.3,33,17.7,1595,96
797.7,484.79,8.8,33,25.6,1571,96
797.7,484.79,7.8,33,25.6,1571,96
798.3,482.39,18.1,33,39.4,1594,96
798.3,482.39,16.2,33,39.4,1594,96
798.8,481.79,8.6,33,31.5,1576,96
798.8,481.79,7.6,33,31.5,1576,96
799.4,479.71,11.2,33,33.4,1574,96
799.4,479.71,13.1,33,33.4,1574,96
799.9,480.07,12.6,33,29.5,1583,96
799.9,480.07,13.3,33,29.5,1583,96
800.5,480.41,0.4,33,5.9,1572,95
800.5,480.41,1.9,33,5.9,1572,95
801.1,481.58,7.6,33,23.6,1549,96
801.1,481.58,9,33,23.6,1549,96
801.6,484.73,6.1,33,21.6,1540,95
801.6,484.73,5.2,33,21.6,1540,95
802.2,482.25,9.9,33,23.6,1527,95
802.2,482.25,8,33,23.6,1527,95
802.7,482.77,0.2,33,5.9,1419,95
802.7,482.77,-0.4,33,5.9,1419,95
803.3,482.36,19.6,33,51.2,1426,96
803.3,482.36,19.4,33,51.2,1426,96
803.8,485.08,32.2,33,76.8,1462,96
803.8,485.08,27.8,33,76.8,1462,96
804.4,478,42.3,33,94.5,1631,96
804.4,478,44.2,33,94.5,1631,96
804.9,473.43,46.1,33,94.5,1821,96
804.9,473.43,45.3,33,94.5,1821,96
805.5,468.32,51.2,33,92.5,2049,96
805.5,468.32,51.6,33,92.5,2049,96
806,465.9,48.2,33,49.2,2200,96
806,465.9,32.4,33,49.2,2200,96
806.6,463.85,-1.3,33,0,2162,96
806.6,463.85,-6,33,0,2162,96
807.2,478.32,-1.3,33,0,2076,96
807.2,478.32,-2.5,33,0,2076,96
807.7,485,-1.9,33,0,1869,96
807.7,485,-2.5,33,0,1869,96
808.3,485.34,15.1,33,39.4,1806,96
808.3,485.34,18.9,33,39.4,1806,96
808.8,484.78,33.5,33,72.8,1899,96
808.8,484.78,39.2,33,72.8,1899,96
809.4,477.39,50.8,33,90.6,2019,97
809.4,477.39,44.4,33,90.6,2019,97
809.9,468.88,71.2,33,122.1,2199,97
809.9,468.88,72.9,33,122.1,2199,97
810.5,463.45,107.7,33,120.1,2533,98
810.5,463.45,82,33,120.1,2533,98
811,451.97,59.8,33,66.9,2718,97
811,451.97,44,33,66.9,2718,97
811.6,453.17,19,33,27.3,2752,97
811.6,453.17,16.8,33,27.3,2752,97
812.2,468.46,18.9,33,23.6,2681,97
812.2,468.46,15.6,33,23.6,2681,97
812.7,477.05,1.5,33,3.9,2598,97
812.7,477.05,1.3,33,3.9,2598,97
813.2,476.88,7.1,33,11.8,2546,97
813.2,476.88,9.2,33,11.8,2546,97
813.8,483.17,1.5,34,3.9,2482,96
814.4,481.46,-9.8,34,0,2389,96
814.4,481.46,-3,34,0,2389,96
814.9,483.03,-3.7,34,0,2236,96
814.9,483.03,0.6,34,0,2236,96
815.5,485.53,-1.9,34,0,1943,96
815.5,485.53,-3.1,34,0,1943,96
816,485.2,-2.3,34,0,1681,96
816,485.2,-1.5,34,0,1681,96
816.6,485.19,-0.9,34,0,1478,96
816.6,485.19,-0.6,34,0,1478,96
817.1,485.11,-1.5,34,0,1334,96
817.1,485.11,-1.7,34,0,1334,96
817.7,485.26,5.3,34,31.5,1244,96
817.7,485.26,8.8,34,31.5,1244,96
818.3,483.43,1.2,34,9.8,1220,96
818.3,483.43,-2.3,34,9.8,1220,96
818.8,480.56,4.8,34,17.7,1209,95
818.8,480.56,4.6,34,17.7,1209,95
819.4,484.61,8.2,34,31.5,1231,95
819.4,484.61,9.2,34,31.5,1231,95
819.9,483.03,16.6,34,49.2,1255,96
819.9,483.03,17,34,49.2,1255,96
820.5,481.23,18.5,34,53.1,1328,96
820.5,481.23,19.2,34,53.1,1328,96
821,478.5,24.4,34,61,1406,96
821,478.5,23.2,34,61,1406,96
821.6,477.46,23.8,34,61,1550,95
821.6,477.46,25.5,34,61,1550,95
822.1,475.71,0,34,0,1571,95
822.1,475.71,-0.9,34,0,1571,95
822.7,476.15,-0.7,34,0,1476,95
822.7,476.15,-1.5,34,0,1476,95
823.3,485.07,8.6,34,23.6,1444,95
823.3,485.07,9,34,23.6,1444,95
823.8,485.35,7.4,34,23.6,1447,95
823.8,485.35,7.4,34,23.6,1447,95
824.4,481.87,9,34,25.6,1453,95
824.4,481.87,6.9,34,25.6,1453,95
824.9,481.9,18.1,34,51.2,1497,95
824.9,481.9,21.9,34,51.2,1497,95
825.5,481.62,26.5,34,66.9,1588,95
825.5,481.62,27.4,34,66.9,1588,95
826,477.24,58.8,34,78.8,1755,96
826,477.24,45.3,34,78.8,1755,96
826.6,472.91,-9.2,34,0,1798,95
826.6,472.91,-5.2,34,0,1798,95
827.1,475.8,-0.9,34,0,1763,95
827.1,475.8,-2.8,34,0,1763,95
827.7,484.95,8.6,34,23.6,1763,95
827.7,484.95,9.2,34,23.6,1763,95
828.2,481.17,8,34,25.6,1767,95
828.2,481.17,11.2,34,25.6,1767,95
828.8,480.91,24.8,34,53.1,1838,95
828.8,480.91,25.9,34,53.1,1838,95
829.4,479.04,22.1,34,51.2,1883,95
829.4,479.04,25.7,34,51.2,1883,95
829.9,474.45,19,34,45.3,1957,95
829.9,474.45,25.1,34,45.3,1957,95
830.5,475.36,25.7,34,45.3,2043,96
830.5,475.36,22.3,34,45.3,2043,96
831,475.69,20.4,34,45.3,2044,96
831.6,475.64,18.3,34,21.6,2070,96
832.1,475.03,0.6,34,0,2011,95
832.1,475.03,0.2,34,0,2011,95
832.7,483.64,-0.4,34,11.8,1920,95
832.7,483.64,1.5,34,11.8,1920,95
833.2,484.8,16.8,34,29.5,1916,95
833.2,484.8,14.7,34,29.5,1916,95
833.8,482.84,17.3,34,31.5,1931,95
833.8,482.84,12.2,34,31.5,1931,95
834.3,479.39,16.8,34,23.6,1936,95
834.3,479.39,4.6,34,23.6,1936,95
834.9,479.27,5.3,34,13.7,1904,95
834.9,479.27,3.6,34,13.7,1904,95
835.5,480.59,5.9,34,9.8,1878,95
835.5,480.59,7.4,34,9.8,1878,95
836,481.68,21.1,34,43.3,1869,95
836,481.68,23,34,43.3,1869,95
